file,mask,label,rms_contrast
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG060_00100.jpg,00100,person,0.24283356964588165
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG061_00100.jpg,00100,person,0.21546876430511475
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG062_00100.jpg,00100,person,0.2767910361289978
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG063_00100.jpg,00100,person,0.28256523609161377
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG064_00100.jpg,00100,person,0.1081516370177269
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG065_00100.jpg,00100,person,0.1823190599679947
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG066_00100.jpg,00100,person,0.201105535030365
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG067_00100.jpg,00100,person,0.14010092616081238
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG068_00100.jpg,00100,person,0.17949563264846802
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG069_00100.jpg,00100,person,0.2205611765384674
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG070_00100.jpg,00100,person,0.19964879751205444
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG071_00100.jpg,00100,person,0.21559804677963257
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG072_00100.jpg,00100,person,0.23174302279949188
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG073_00100.jpg,00100,person,0.22979523241519928
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG074_00101.jpg,00101,person_text,0.21172161400318146
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG075_00100.jpg,00100,person,0.1572399139404297
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG076_00101.jpg,00101,person_text,0.24065981805324554
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG077_00100.jpg,00100,person,0.22582727670669556
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG078_00100.jpg,00100,person,0.22453832626342773
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG079_00100.jpg,00100,person,0.25851601362228394
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG080_00100.jpg,00100,person,0.22583432495594025
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG081_00100.jpg,00100,person,0.19408614933490753
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG082_00101.jpg,00101,person_text,0.2898692190647125
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG083_00100.jpg,00100,person,0.18639880418777466
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG084_00101.jpg,00101,person_text,0.17186231911182404
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG085_00100.jpg,00100,person,0.21898293495178223
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG086_00100.jpg,00100,person,0.1802811473608017
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG087_00101.jpg,00101,person_text,0.3191004693508148
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG108_10001.jpg,10001,meme_text,0.20528855919837952
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG110_10001.jpg,10001,meme_text,0.3128960430622101
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG111_10001.jpg,10001,meme_text,0.20338571071624756
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG112_10001.jpg,10001,meme_text,0.23959282040596008
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG114_10001.jpg,10001,meme_text,0.27553558349609375
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG115_10001.jpg,10001,meme_text,0.21469342708587646
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG118_10001.jpg,10001,meme_text,0.2317926585674286
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG119_10001.jpg,10001,meme_text,0.3001367449760437
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG120_10001.jpg,10001,meme_text,0.3436658978462219
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG125_10001.jpg,10001,meme_text,0.2545354664325714
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG126_00011.jpg,00011,politik_text,0.25941523909568787
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG127_00011.jpg,00011,politik_text,0.30081045627593994
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG128_01001.jpg,01001,ort_text,0.18879875540733337
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG129_01001.jpg,01001,ort_text,0.2763063609600067
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG130_01001.jpg,01001,ort_text,0.2507462203502655
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG132_00101.jpg,00101,person_text,0.29162928462028503
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG133_00101.jpg,00101,person_text,0.28531724214553833
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG142_00001.jpg,00001,text,0.2018308937549591
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG143_00001.jpg,00001,text,0.226600781083107
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG144_00001.jpg,00001,text,0.4500553011894226
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG145_00011.jpg,00011,politik_text,0.20459666848182678
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG146_10001.jpg,10001,meme_text,0.19919152557849884
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG147_10001.jpg,10001,meme_text,0.3905895948410034
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG148_10001.jpg,10001,meme_text,0.21299968659877777
C:\Users\fabia\Desktop\EWS\data\img\img_bin\IMG149_10001.jpg,10001,meme_text,0.40229085087776184
